Year,Location,Soil Type,Max_Temperature,Min_Teperature,Rainfall,Humidity,Yield Kg/ha
2014,DZ-BS,Black Soil,27,15,559.8,78,3160
2014,DZ-BS,Black Soil,26.5,13,559.8,74,2725
2014,DZ-BS,Black Soil,27,13.5,559.8,66,3400
2014,DZ-BS,Black Soil,24.5,12.5,559.8,69,2775
2014,DZ-BS,Black Soil,21.5,14,559.8,77,1620
2014,DZ-BS,Black Soil,26.5,13.5,559.8,80,3095
2014,DZ-BS,Black Soil,26,14,559.8,84,2215
2014,DZ-BS,Black Soil,26,14.5,559.8,68,2070
2014,DZ-BS,Black Soil,26.5,15.5,559.8,58,3350
2014,DZ-BS,Black Soil,22,15.5,559.8,52,3465
2014,DZ-BS,Black Soil,27,15,559.8,24,4480
2014,DZ-BS,Black Soil,24,11.5,559.8,60,2450
2014,DZ-BS,Black Soil,22,13,559.8,70,3040
2014,DZ-BS,Black Soil,26,12.5,559.8,69,2025
2014,DZ-BS,Black Soil,27,14.5,559.8,44,3410
2014,DZ-BS,Black Soil,22,12.5,559.8,41,3185
2014,DZ-BS,Black Soil,26.5,15,559.8,42,3645
2014,DZ-BS,Black Soil,27,13,559.8,50,2950
2014,DZ-BS,Black Soil,26,12,559.8,48,3660
2014,DZ-BS,Black Soil,25.5,12,559.8,52,2960
2014,DZ-BS,Black Soil,24.5,11.5,559.8,41,2240
2014,DZ-BS,Black Soil,25,1.5,559.8,46,2715
2014,DZ-BS,Black Soil,27,11,559.8,38,2635
2014,DZ-BS,Black Soil,26.5,12,559.8,38,1770
2014,DZ-BS,Black Soil,24.5,12,559.8,35,2475
2014,DZ-BS,Black Soil,23.5,10,559.8,33,2265
2014,DZ-BS,Black Soil,25,14.5,559.8,25,1975
2014,DZ-BS,Black Soil,25,12.5,559.8,25,1970
2014,DZ-BS,Black Soil,29,10,559.8,33,2230
2014,DZ-BS,Black Soil,29.5,10,559.8,68,1960
2014,DZ-BS,Black Soil,30,8.5,559.8,33,2670
2014,DZ-BS,Black Soil,30.5,7,559.8,25,3450
2014,DZ-BS,Black Soil,31,8,559.8,18,2345
2014,DZ-BS,Black Soil,30,10,559.8,40,1400
2014,DZ-BS,Black Soil,28.5,12,559.8,34,3370
2014,DZ-BS,Black Soil,29,10,559.8,40,3800
2014,DZ-BS,Black Soil,28.5,14,559.8,40,2435
2014,DZ-BS,Black Soil,30,14,559.8,31,3395
2014,DZ-BS,Black Soil,30,14,559.8,31,3335
2014,DZ-BS,Black Soil,27,10,559.8,48,2200
2014,DZ-BS,Black Soil,26.5,13,559.8,50,2890
2014,DZ-BS,Black Soil,27,13,559.8,41,2075
2014,DZ-BS,Black Soil,29.5,12,559.8,43,3350
2014,DZ-BS,Black Soil,28.5,12,559.8,45,2235
2014,DZ-BS,Black Soil,30,13,559.8,60,2275
2014,DZ-BS,Black Soil,29.5,13,559.8,60,2400
2014,DZ-BS,Black Soil,29,10.5,559.8,65,3230
2014,DZ-BS,Black Soil,28.5,11,559.8,43,1025
2014,DZ-BS,Black Soil,30,12,559.8,45,2400
2014,DZ-BS,Black Soil,30.5,12,559.8,60,2145
2014,DZ-BS,Black Soil,31,12,559.8,40,2515
2014,DZ-BS,Black Soil,26.5,13.5,559.8,70,3200
2014,DZ-BS,Black Soil,31,10,559.8,25,2875
2014,DZ-BS,Black Soil,26.5,10,559.8,25,2465
2014,DZ-BS,Black Soil,29,11,559.8,31,2750
2014,DZ-BS,Black Soil,30,11,559.8,38,2550
2014,DZ-BS,Black Soil,27,13.5,559.8,35,2720
2014,DZ-BS,Black Soil,27.5,12.5,559.8,40,3150
2014,DZ-BS,Black Soil,31,16,559.8,26,2290
2014,DZ-BS,Black Soil,30.5,11.5,559.8,70,2135
2014,DZ-BS,Black Soil,29.5,14,559.8,18,2760
2014,DZ-BS,Black Soil,30,12,559.8,21,1890
2014,DZ-BS,Black Soil,31,13,559.8,31,2075
2014,DZ-BS,Black Soil,30.5,11.5,559.8,40,1975
2014,DZ-BS,Black Soil,29.5,12.5,559.8,45,2370
2014,DZ-BS,Black Soil,30,12.5,559.8,45,1820
2014,DZ-BS,Black Soil,31,12,559.8,45,3110
2014,DZ-BS,Black Soil,31,13,559.8,39,2845
2014,DZ-BS,Black Soil,30,13,559.8,37,2835
2014,DZ-BS,Black Soil,31,13,559.8,38,3115
2014,DZ-BS,Black Soil,31,12,559.8,48,2360
2014,DZ-BS,Black Soil,31,10.5,559.8,41,3300
2014,DZ-BS,Black Soil,29,13,559.8,37,2650
2014,DZ-BS,Black Soil,29,16,559.8,49,2760
2014,DZ-BS,Black Soil,28.5,14,559.8,36,3320
2014,DZ-BS,Black Soil,30.5,13,559.8,40,2850
2014,DZ-BS,Black Soil,32.5,12,559.8,46,2200
2014,DZ-BS,Black Soil,32,13.5,559.8,46,2275
2014,DZ-BS,Black Soil,31,13,559.8,53,1975
2014,DZ-BS,Black Soil,29.5,12,559.8,46,2315
2014,DZ-BS,Black Soil,27.5,12.5,559.8,46,3245
2014,DZ-BS,Black Soil,29,11.5,559.8,41,2025
2014,DZ-BS,Black Soil,27,11,559.8,40,3345
2014,DZ-BS,Black Soil,29.5,14,559.8,37,2545
2014,DZ-BS,Black Soil,28.5,14,559.8,47,2860
2014,DZ-BS,Black Soil,28.5,14,559.8,52,1860
2014,DZ-BS,Black Soil,27,12.5,559.8,48,2650
2014,DZ-BS,Black Soil,31,12.5,559.8,57,2500
2014,DZ-BS,Black Soil,30.5,11,559.8,51,3295
2014,DZ-BS,Black Soil,29.5,11.5,559.8,53,2960
2014,DZ-BS,Black Soil,30,12.5,559.8,34,4255
2014,DZ-BS,Black Soil,31,10.5,559.8,54,2800
2014,DZ-BS,Black Soil,31,11.5,559.8,61,3665
2014,DZ-BS,Black Soil,30,13,559.8,66,2905
2014,DZ-BS,Black Soil,31,11.5,559.8,75,1975
2014,DZ-BS,Black Soil,30.5,12.5,559.8,66,1875
2014,DZ-BS,Black Soil,29.5,12.5,559.8,57,2120
2014,DZ-BS,Black Soil,30,15,559.8,58,3375
2014,DZ-BS,Black Soil,31,11.5,559.8,43,2740
2014,Akaki,Black Soil,31,13,559.8,44,630
2014,Akaki,Black Soil,30,14.5,559.8,42,385
2014,Akaki,Black Soil,31,14,559.8,72,560
2014,Akaki,Black Soil,31,14,559.8,54,415
2014,Akaki,Black Soil,31,13,559.8,56,390
2014,Akaki,Black Soil,29,15,559.8,67,530
2014,Akaki,Black Soil,29,15.5,559.8,59,220
2014,Akaki,Black Soil,28.5,16.6,559.8,62,560
2014,Akaki,Black Soil,30.5,13.5,559.8,65,1325
2014,Akaki,Black Soil,32.5,16,559.8,68,545
2014,Akaki,Black Soil,32,12.5,559.8,57,410
2014,Akaki,Black Soil,31,13,559.8,52,300
2014,Akaki,Black Soil,29.5,13,559.8,65,365
2014,Akaki,Black Soil,27.5,12.5,559.8,51,340
2014,Akaki,Black Soil,29,16.5,559.8,55,385
2014,Akaki,Black Soil,27,14.5,559.8,58,440
2014,Akaki,Black Soil,29.5,14.5,559.8,45,245
2014,Akaki,Black Soil,28.5,12.5,559.8,36,190
2014,Akaki,Black Soil,28.5,13.5,559.8,42,335
2014,Akaki,Black Soil,27,13,559.8,44,215
2014,Akaki,Black Soil,31,13,559.8,58,215
2014,Akaki,Black Soil,30.5,12,559.8,50,505
2014,Akaki,Black Soil,29.5,11,559.8,40,275
2014,Akaki,Black Soil,30,13.5,559.8,45,470
2014,Akaki,Black Soil,31,14,559.8,40,380
2014,Akaki,Black Soil,31,14,559.8,39,540
2014,Akaki,Black Soil,30,13.5,559.8,35,440
2014,Akaki,Black Soil,31,11,559.8,44,325
2014,Akaki,Black Soil,31,10.5,559.8,56,365
2014,Akaki,Black Soil,31,13.5,559.8,42,260
2014,Akaki,Black Soil,29,13,559.8,49,305
2014,Akaki,Black Soil,29,12,559.8,57,290
2014,Akaki,Black Soil,28.5,15,559.8,60,415
2014,Akaki,Black Soil,30.5,13.5,559.8,48,520
2014,Akaki,Black Soil,32.5,15,559.8,53,395
2014,Akaki,Black Soil,32,15,559.8,54,285
2014,Akaki,Black Soil,31,14.5,559.8,55,145
2014,Akaki,Black Soil,29.5,16,559.8,56,260
2014,Akaki,Black Soil,27.5,15,559.8,56,315
2014,Akaki,Black Soil,29,14.5,559.8,61,355
2014,Akaki,Black Soil,27,14,559.8,54,250
2014,Akaki,Black Soil,29.5,14.5,559.8,57,365
2014,Akaki,Black Soil,28.5,13.5,559.8,53,695
2014,Akaki,Black Soil,28.5,13,559.8,65,550
2014,Akaki,Black Soil,27,14,559.8,51,745
2014,Akaki,Black Soil,27,14.5,559.8,57,805
2014,Akaki,Black Soil,26.5,14,559.8,58,605
2014,Akaki,Black Soil,24,14,559.8,71,610
2014,Akaki,Black Soil,26.5,14.5,559.8,58,280
2014,Akaki,Black Soil,24,12,559.8,71,555
2014,Akaki,Black Soil,26.5,13.5,559.8,67,340
2014,Akaki,Black Soil,25,13,559.8,58,280
2014,Akaki,Black Soil,28.5,13,559.8,50,235
2014,Akaki,Black Soil,28.5,15,559.8,72,265
2014,Akaki,Black Soil,27,13,559.8,74,85
2014,Akaki,Black Soil,26.5,13.5,559.8,57,185
2014,Akaki,Black Soil,27.5,12.5,559.8,56,275
2014,Akaki,Black Soil,25.5,14,559.8,66,475
2014,Akaki,Black Soil,26,13.5,559.8,53,210
2014,Akaki,Black Soil,26,14,559.8,59,265
2014,Akaki,Black Soil,27,14.5,559.8,52,265
2014,Akaki,Black Soil,27.5,15.5,559.8,82,430
2014,Akaki,Black Soil,27,15.5,559.8,77,260
2014,Akaki,Black Soil,23.5,15,559.8,67,475
2014,Akaki,Black Soil,27,13,559.8,74,210
2014,Akaki,Black Soil,27.5,16,559.8,73,155
2014,Akaki,Black Soil,26.5,14,559.8,56,110
2014,Akaki,Black Soil,25.5,13,559.8,68,345
2014,Akaki,Black Soil,22.5,12,559.8,80,390
2014,Akaki,Black Soil,26,13.5,559.8,76,250
2014,Akaki,Black Soil,25,13,559.8,74,245
2014,Akaki,Black Soil,24.5,12,559.8,75,310
2014,Akaki,Black Soil,23,12.5,559.8,70,225
2014,Akaki,Black Soil,20,11.5,559.8,65,115
2014,Akaki,Black Soil,25,11,559.8,77,300
2014,Akaki,Black Soil,25.5,14,559.8,72,270
2014,Akaki,Black Soil,22.5,14,559.8,76,245
2014,Akaki,Black Soil,27,14,559.8,66,230
2014,Akaki,Black Soil,23.5,12.5,559.8,80,270
2014,Akaki,Black Soil,27.5,12.5,559.8,51,345
2014,Akaki,Black Soil,26.5,11,559.8,78,720
2014,Akaki,Black Soil,27,11.5,559.8,69,180
2014,Akaki,Black Soil,26.5,12.5,559.8,73,640
2014,Akaki,Black Soil,27,10.5,559.8,61,130
2014,Akaki,Black Soil,24.5,11.5,559.8,60,295
2014,Akaki,Black Soil,21.5,13,559.8,64,645
2014,Akaki,Black Soil,26.5,11.5,559.8,69,620
2014,Akaki,Black Soil,26,12.5,559.8,66,355
2014,Akaki,Black Soil,26,12.5,559.8,74,630
2014,Akaki,Black Soil,26.5,15,559.8,76,300
2014,Akaki,Black Soil,22,11.5,559.8,76,310
2014,Akaki,Black Soil,27,13,559.8,74,755
2014,Akaki,Black Soil,24,14.5,559.8,66,480
2014,Akaki,Black Soil,22,14,559.8,82,160
2014,Akaki,Black Soil,26,14,559.8,76,350
2014,Akaki,Black Soil,27,13,559.8,73,290
2014,Akaki,Black Soil,22,15,559.8,70,620
2014,Akaki,Black Soil,26.5,15.5,559.8,67,735
2014,Akaki,Black Soil,27,16.6,559.8,66,165
2014,Akaki,Black Soil,26,13.5,559.8,66,1240
2014,Akaki,Black Soil,25.5,16,559.8,67,435
2014,Akaki,Black Soil,24.5,12.5,559.8,63,220
2014,Akaki,Black Soil,25,13,559.8,52,165
2014,Akaki,Black Soil,27,13,559.8,69,230
2014,Akaki,Black Soil,26.5,12.5,559.8,58,260
2014,Akaki,Black Soil,24.5,16.5,559.8,80,665
2014,Akaki,Black Soil,23.5,14.5,559.8,72,510
2014,Akaki,Black Soil,25,14.5,559.8,68,1110
2014,Akaki,Black Soil,25,12.5,559.8,69,275
2014,Akaki,Black Soil,27,13.5,559.8,67,95
2014,Akaki,Black Soil,26.5,13,559.8,71,360
2014,Akaki,Black Soil,27,13,559.8,82,405
2014,Akaki,Black Soil,24.5,12,559.8,64,190
2014,Akaki,Black Soil,21.5,11,559.8,64,535
2014,Akaki,Black Soil,26.5,13.5,559.8,66,220
2014,Akaki,Black Soil,26,14,559.8,59,295
2014,Akaki,Black Soil,26,14,559.8,57,725
2014,Akaki,Black Soil,26.5,13.5,559.8,62,760
2014,Akaki,Black Soil,22,11,559.8,63,300
2014,Akaki,Black Soil,27,10.5,559.8,76,405
2014,Akaki,Black Soil,24,13.5,559.8,75,470
2014,Akaki,Black Soil,22,13,559.8,75,405
2014,Akaki,Black Soil,26,12,559.8,63,475
2014,Akaki,Black Soil,27,15,559.8,58,455
2014,Akaki,Black Soil,22,13.5,559.8,73,210
2014,Akaki,Black Soil,26.5,15,559.8,67,240
2014,Akaki,Black Soil,27,15,559.8,65,140
2014,Akaki,Black Soil,26,14.5,559.8,72,195
2014,Akaki,Black Soil,25.5,16,559.8,72,1020
2014,Akaki,Black Soil,24.5,15,559.8,73,360
2014,Akaki,Black Soil,25,14.5,559.8,65,385
2014,Akaki,Black Soil,27,14,559.8,65,305
2014,Akaki,Black Soil,26.5,14.5,559.8,59,615
2014,Akaki,Black Soil,24.5,13.5,559.8,62,515
2014,Akaki,Black Soil,23.5,13,559.8,71,530
2014,Akaki,Black Soil,25,14,559.8,55,830
2014,Akaki,Black Soil,25,14.5,559.8,49,705
2014,Akaki,Black Soil,25.5,14,559.8,54,235
2014,Akaki,Black Soil,26,14,559.8,47,725
2014,Akaki,Black Soil,24,14.5,559.8,42,255
2014,Akaki,Black Soil,31,12,559.8,57,680
2014,Akaki,Black Soil,30.5,13.5,559.8,58,525
2014,Akaki,Black Soil,29.5,13,559.8,54,695
2014,Akaki,Black Soil,30,13,559.8,48,325
2014,Akaki,Black Soil,31,15,559.8,50,1135
2014,Akaki,Black Soil,30.5,13,559.8,43,650
2014,Akaki,Black Soil,29.5,13.5,559.8,53,760
2014,Akaki,Black Soil,30,12.5,559.8,62,985
2014,Akaki,Black Soil,31,14,559.8,53,265
2014,Akaki,Black Soil,31,13.5,559.8,51,780
2014,Akaki,Black Soil,30,14,559.8,68,715
2014,Akaki,Black Soil,31,14.5,559.8,72,390
2014,Akaki,Black Soil,31,15.5,559.8,68,480
2014,Akaki,Black Soil,30.5,15.5,559.8,54,240
2014,Akaki,Black Soil,29.5,15,559.8,70,210
2014,Akaki,Black Soil,30,11.5,559.8,69,515
2014,Akaki,Black Soil,31,13,559.8,72,685
2014,Akaki,Black Soil,31,12.5,559.8,60,360
2014,Akaki,Black Soil,30,14.5,559.8,80,485
2014,Akaki,Black Soil,31,12.5,559.8,74,810
2014,Akaki,Black Soil,31,15,559.8,64,465
2014,Akaki,Black Soil,31,13,559.8,66,620
2014,DZ-LS,Light Soil,29,12,559.8,79,2140
2014,DZ-LS,Light Soil,29,12,559.8,82,2670
2014,DZ-LS,Light Soil,28.5,11.5,559.8,79,2625
2014,DZ-LS,Light Soil,30.5,1.5,559.8,68,1280
2014,DZ-LS,Light Soil,32.5,11,559.8,68,3015
2014,DZ-LS,Light Soil,32,12,559.8,56,3700
2014,DZ-LS,Light Soil,31,12,559.8,67,3460
2014,DZ-LS,Light Soil,29.5,10,559.8,71,2725
2014,DZ-LS,Light Soil,27.5,14.5,559.8,58,2755
2014,DZ-LS,Light Soil,29,12.5,559.8,68,3890
2014,DZ-LS,Light Soil,27,10,559.8,78,4170
2014,DZ-LS,Light Soil,29.5,10,559.8,74,3735
2014,DZ-LS,Light Soil,28.5,8.5,559.8,66,2310
2014,DZ-LS,Light Soil,28.5,7,559.8,69,3125
2014,DZ-LS,Light Soil,27,8,559.8,77,3175
2014,DZ-LS,Light Soil,31,10,559.8,80,2255
2014,DZ-LS,Light Soil,30.5,12,559.8,84,4215
2014,DZ-LS,Light Soil,29.5,10,559.8,68,2840
2014,DZ-LS,Light Soil,30,14,559.8,58,2525
2014,DZ-LS,Light Soil,31,14,559.8,52,2330
2014,DZ-LS,Light Soil,31,14,559.8,24,3090
2014,DZ-LS,Light Soil,30,10,559.8,60,2770
2014,DZ-LS,Light Soil,31,13,559.8,70,5295
2014,DZ-LS,Light Soil,31,13,559.8,69,3215
2014,DZ-LS,Light Soil,31,12,559.8,44,4315
2014,DZ-LS,Light Soil,29,12,559.8,41,3695
2014,DZ-LS,Light Soil,29,13,559.8,42,2970
2014,DZ-LS,Light Soil,28.5,13,559.8,50,2010
2014,DZ-LS,Light Soil,30.5,10.5,559.8,48,4175
2014,DZ-LS,Light Soil,31,11,559.8,52,3870
2014,DZ-LS,Light Soil,30.5,12,559.8,41,4180
2014,DZ-LS,Light Soil,29.5,12,559.8,46,3040
2014,DZ-LS,Light Soil,30,12,559.8,38,2895
2014,DZ-LS,Light Soil,31,13.5,559.8,38,2110
2014,DZ-LS,Light Soil,31,10,559.8,35,2350
2014,DZ-LS,Light Soil,30,10,559.8,33,1620
2014,DZ-LS,Light Soil,31,11,559.8,25,3440
2014,DZ-LS,Light Soil,31,11,559.8,25,3410
2014,DZ-LS,Light Soil,31,13.5,559.8,33,2575
2014,DZ-LS,Light Soil,29,12.5,559.8,68,3320
2014,DZ-LS,Light Soil,29,16,559.8,33,3945
2014,DZ-LS,Light Soil,28.5,11.5,559.8,25,3480
2014,DZ-LS,Light Soil,30.5,14,559.8,18,3290
2014,DZ-LS,Light Soil,32.5,12,559.8,40,3825
2014,DZ-LS,Light Soil,32,13,559.8,34,4050
2014,DZ-LS,Light Soil,31,11.5,559.8,40,3470
2014,DZ-LS,Light Soil,29.5,12.5,559.8,40,4540
2014,DZ-LS,Light Soil,27.5,12.5,559.8,31,3170
2014,DZ-LS,Light Soil,29,12,559.8,31,3450
2014,DZ-LS,Light Soil,27,13,559.8,48,1755
2014,DZ-LS,Light Soil,29.5,13,559.8,50,3180
2014,DZ-LS,Light Soil,28.5,13,559.8,41,2385
2014,DZ-LS,Light Soil,28.5,12,559.8,43,2785
2014,DZ-LS,Light Soil,27,10.5,559.8,45,2400
2014,DZ-LS,Light Soil,31,15,559.8,60,2470
2014,DZ-LS,Light Soil,30.5,11.5,559.8,60,2815
2014,DZ-LS,Light Soil,29.5,14,559.8,65,3395
2014,DZ-LS,Light Soil,30,13.5,559.8,43,2545
2014,DZ-LS,Light Soil,31,12.5,559.8,45,3385
2014,DZ-LS,Light Soil,31,13.5,559.8,60,2780
2014,DZ-LS,Light Soil,30,13,559.8,40,2575
2014,DZ-LS,Light Soil,31,13,559.8,70,4140
2014,DZ-LS,Light Soil,31,13.5,559.8,25,2705
2014,DZ-LS,Light Soil,31,14,559.8,25,2605
2014,DZ-LS,Light Soil,29,13.5,559.8,31,3380
2014,DZ-LS,Light Soil,29,13.5,559.8,38,1970
2014,DZ-LS,Light Soil,28.5,14,559.8,35,2960
2014,DZ-LS,Light Soil,30.5,13.5,559.8,40,3150
2014,DZ-LS,Light Soil,32.5,15.5,559.8,26,3935
2014,DZ-LS,Light Soil,32,14,559.8,70,3690
2014,DZ-LS,Light Soil,31,14.5,559.8,18,3020
2014,DZ-LS,Light Soil,29.5,14.5,559.8,21,3310
2014,DZ-LS,Light Soil,27.5,14,559.8,31,2785
2014,DZ-LS,Light Soil,29,13,559.8,40,3150
2014,DZ-LS,Light Soil,27,13.5,559.8,45,2660
2014,DZ-LS,Light Soil,29.5,12.5,559.8,45,2915
2014,DZ-LS,Light Soil,28.5,14.5,559.8,45,3450
2014,DZ-LS,Light Soil,28.5,14,559.8,39,3045
2014,DZ-LS,Light Soil,27,14,559.8,37,2545
2014,DZ-LS,Light Soil,27,13,559.8,38,2250
2014,DZ-LS,Light Soil,26.5,14,559.8,48,2375
2014,DZ-LS,Light Soil,24,13.5,559.8,41,2820
2014,DZ-LS,Light Soil,26.5,12.5,559.8,37,2945
2014,DZ-LS,Light Soil,24,12.5,559.8,49,2675
2014,DZ-LS,Light Soil,26.5,11,559.8,36,2760
2014,DZ-LS,Light Soil,25,,559.8,40,5635
2014,DZ-LS,Light Soil,28.5,13,559.8,46,3360
2014,DZ-BS,Black Soil,28.5,13,559.8,46,1975
2014,DZ-BS,Black Soil,27,15,559.8,53,2350
2014,DZ-BS,Black Soil,26.5,13.5,559.8,46,2410
2014,DZ-BS,Black Soil,27.5,13.5,559.8,46,2140
2014,DZ-BS,Black Soil,25.5,12.5,559.8,41,2520
2014,DZ-BS,Black Soil,26,13.5,559.8,40,2475
2014,DZ-BS,Black Soil,26,11,559.8,37,2375
2014,DZ-BS,Black Soil,27,13,559.8,47,3135
2014,DZ-BS,Black Soil,27.5,13,559.8,52,3135
2014,DZ-BS,Black Soil,27,14.5,559.8,48,3160
2014,DZ-BS,Black Soil,23.5,13.5,559.8,57,2725
2014,DZ-BS,Black Soil,27,13.5,559.8,51,3400
2014,DZ-BS,Black Soil,27.5,13.5,559.8,53,2775
2014,DZ-BS,Black Soil,26.5,13.5,559.8,34,1620
2014,DZ-BS,Black Soil,25.5,13.5,559.8,54,3095
2014,DZ-BS,Black Soil,22.5,15,559.8,61,2215
2014,DZ-BS,Black Soil,26,12.5,559.8,66,2070
2014,DZ-BS,Black Soil,25,12,559.8,75,3350
2014,DZ-BS,Black Soil,24.5,10.5,559.8,66,3465
2014,DZ-BS,Black Soil,23,12.5,559.8,57,4480
2014,DZ-BS,Black Soil,20,13,559.8,58,2450
2014,DZ-BS,Black Soil,25,13,559.8,43,3040
2014,DZ-BS,Black Soil,25.5,12.5,559.8,44,2025
2014,DZ-BS,Black Soil,22.5,13.5,559.8,42,3410
2014,DZ-BS,Black Soil,27,13.5,559.8,72,3185
2014,DZ-BS,Black Soil,23.5,14,559.8,54,3645
2014,DZ-BS,Black Soil,27.5,13,559.8,56,2950
2014,DZ-BS,Black Soil,26.5,13.5,559.8,67,3660
2014,DZ-BS,Black Soil,27,12.5,559.8,59,2960
2014,DZ-BS,Black Soil,26.5,13,559.8,62,2240
2014,DZ-BS,Black Soil,27,13,559.8,65,2715
2014,DZ-BS,Black Soil,24.5,13.5,559.8,68,2635
2014,DZ-BS,Black Soil,21.5,11.5,559.8,57,1770
2014,DZ-BS,Black Soil,26.5,11,559.8,52,2475
2014,DZ-BS,Black Soil,26,13.5,559.8,65,2265
2014,DZ-BS,Black Soil,26,14,559.8,51,1975
2014,DZ-BS,Black Soil,26.5,13.5,559.8,55,1970
2014,DZ-BS,Black Soil,22,11,559.8,58,2230
2014,DZ-BS,Black Soil,27,12.5,559.8,45,1960
2014,DZ-BS,Black Soil,24,12.5,559.8,36,2670
2014,DZ-BS,Black Soil,22,13,559.8,42,3450
2014,DZ-BS,Black Soil,26,13.5,559.8,44,2345
2014,DZ-BS,Black Soil,27,12.5,559.8,58,1400
2014,DZ-BS,Black Soil,22,14.5,559.8,50,3370
2014,DZ-BS,Black Soil,26.5,15.5,559.8,40,3800
2014,DZ-BS,Black Soil,27,13,559.8,45,2435
2014,DZ-BS,Black Soil,26,11.5,559.8,40,3395
2014,DZ-BS,Black Soil,25.5,10.5,559.8,39,3335
2014,DZ-BS,Black Soil,24.5,10.5,559.8,35,2200
2014,DZ-BS,Black Soil,25,11.5,559.8,44,2890
2014,DZ-BS,Black Soil,27,11,559.8,56,2075
2014,DZ-BS,Black Soil,26.5,13.5,559.8,42,3350
2014,DZ-BS,Black Soil,24.5,14.5,559.8,49,2235
2014,DZ-BS,Black Soil,23.5,11.5,559.8,57,2275
2014,DZ-BS,Black Soil,25,14.5,559.8,60,2400
2014,DZ-BS,Black Soil,25,12,559.8,48,3230
2014,DZ-BS,Black Soil,27,11,559.8,53,1025
2014,DZ-BS,Black Soil,26.5,10,559.8,54,2400
2014,DZ-BS,Black Soil,27,12,559.8,55,2145
2014,DZ-BS,Black Soil,24.5,11.5,559.8,56,2515
2014,DZ-BS,Black Soil,21.5,,559.8,56,3200
2014,DZ-BS,Black Soil,26.5,13,559.8,61,2875
2014,DZ-BS,Black Soil,26,16,559.8,54,2465
2014,DZ-BS,Black Soil,26,14,559.8,57,2750
2014,DZ-BS,Black Soil,26.5,13,559.8,53,2550
2014,DZ-BS,Black Soil,22,12,559.8,65,2720
2014,DZ-BS,Black Soil,27,13.5,559.8,51,3150
2014,DZ-BS,Black Soil,24,13,559.8,57,2290
2014,DZ-BS,Black Soil,22,12,559.8,58,2135
2014,DZ-BS,Black Soil,26,12.5,559.8,71,2760
2014,DZ-BS,Black Soil,27,11.5,559.8,58,1890
2014,DZ-BS,Black Soil,22,11,559.8,71,2075
2014,DZ-BS,Black Soil,26.5,14,559.8,67,1975
2014,DZ-BS,Black Soil,27,14,559.8,58,2370
2014,DZ-BS,Black Soil,26,14,559.8,50,1820
2014,DZ-BS,Black Soil,25.5,12.5,559.8,72,3110
2014,DZ-BS,Black Soil,24.5,12.5,559.8,74,2845
2014,DZ-BS,Black Soil,25,11,559.8,57,2835
2014,DZ-BS,Black Soil,27,11.5,559.8,56,3115
2014,DZ-BS,Black Soil,26.5,12.5,559.8,66,2360
2014,DZ-BS,Black Soil,24.5,10.5,559.8,53,3300
2014,DZ-BS,Black Soil,23.5,11.5,559.8,59,2650
2014,DZ-BS,Black Soil,25,13,559.8,52,2760
2014,DZ-BS,Black Soil,25,11.5,559.8,82,3320
2014,DZ-BS,Black Soil,25.5,12.5,559.8,77,2850
2014,DZ-BS,Black Soil,26,12.5,559.8,67,2200
2014,DZ-BS,Black Soil,24,15,559.8,74,2275
2014,DZ-BS,Black Soil,31,11.5,559.8,73,1975
2014,DZ-BS,Black Soil,30.5,13,559.8,56,2315
2014,DZ-BS,Black Soil,29.5,14.5,559.8,68,3245
2014,DZ-BS,Black Soil,30,14,559.8,80,2025
2014,DZ-BS,Black Soil,31,14,559.8,76,3345
2014,DZ-BS,Black Soil,30.5,13,559.8,74,2545
2014,DZ-BS,Black Soil,29.5,15,559.8,75,2860
2014,DZ-BS,Black Soil,30,15.5,559.8,70,1860
2014,DZ-BS,Black Soil,31,16.6,559.8,65,2650
2014,DZ-BS,Black Soil,31,13.5,559.8,77,2500
2014,DZ-BS,Black Soil,30,16,559.8,72,3295
2014,DZ-BS,Black Soil,31,12.5,559.8,76,2960
2014,DZ-BS,Black Soil,31,13,559.8,66,4255
2014,DZ-BS,Black Soil,31,13,559.8,80,2800
2014,DZ-BS,Black Soil,29,12.5,559.8,51,3665
2014,DZ-BS,Black Soil,29,16.5,559.8,78,2905
2014,DZ-BS,Black Soil,28.5,14.5,559.8,69,1975
2014,DZ-BS,Black Soil,30.5,14.5,559.8,73,1875
2014,DZ-BS,Black Soil,32.5,12.5,559.8,61,2120
2014,DZ-BS,Black Soil,32,13.5,559.8,60,3375
2014,DZ-BS,Black Soil,31,13,559.8,64,2740
2014,Akaki,Black Soil,29.5,13,559.8,69,630
2014,Akaki,Black Soil,27.5,12,559.8,66,385
2014,Akaki,Black Soil,29,11,559.8,74,560
2014,Akaki,Black Soil,27,13.5,559.8,76,415
2014,Akaki,Black Soil,29.5,14,559.8,76,390
2014,Akaki,Black Soil,28.5,14,559.8,74,530
2014,Akaki,Black Soil,28.5,13.5,559.8,66,220
2014,Akaki,Black Soil,27,11,559.8,82,560
2014,Akaki,Black Soil,31,10.5,559.8,76,1325
2014,Akaki,Black Soil,30.5,13.5,559.8,73,545
2014,Akaki,Black Soil,29.5,13,559.8,70,410
2014,Akaki,Black Soil,30,12,559.8,67,300
2014,Akaki,Black Soil,31,15,559.8,66,365
2014,Akaki,Black Soil,31,13.5,559.8,66,340
2014,Akaki,Black Soil,30,15,559.8,67,385
